-0.1000000000000000,0.0010791850795070
-0.0894736842105263,0.0010760108949420
-0.0789473684210526,0.0010726231908363
-0.0684210526315790,0.0010690217254280
-0.0578947368421053,0.0010652063326228
-0.0473684210526316,0.0010611769075458
-0.0368421052631579,0.0010569333922854
-0.0263157894736842,0.0010524757620310
-0.0157894736842105,0.0010478040118030
-0.0052631578947368,0.0010429181439709
0.0052631578947368,0.0010378181567497
0.0157894736842105,0.0010325040338527
0.0263157894736842,0.0010269757354723
0.0368421052631579,0.0010212331907426
0.0473684210526316,0.0010152762918242
0.0578947368421052,0.0010091048897331
0.0684210526315789,0.0010027187920169
0.0789473684210526,0.0009961177623592
0.0894736842105263,0.0009893015221731
0.1000000000000000,0.0009822697542190
